@relation ../Data/18_edits_alt

@attribute revert_edits numeric
@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute featured_lists numeric
@attribute draft_edits numeric
@attribute featured_articles numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute hasCategoryActivity {1, 0}
@attribute minor_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute hasFeaturedContent {1, 0}
@attribute merge_votes numeric
@attribute hasMultipleAccounts {1, 0}
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute nonminor_edits numeric
@attribute elections numeric
@attribute delete_votes numeric
@attribute images_uploaded numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric
@attribute large_edits numeric


@data
0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 181 , 0 , 0 , 24 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 33 , 1 , 0 , 0 , 0 , 0 , 0 , 34 , 6
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 0 , 37 , 0 , 142 , 0 , 6 , 83 , 0 , 1 , 0 , 20 , 0 , 0 , 0 , 0 , 12 , 0 , 1 , 0 , 0 , 0 , 91 , 1 , 0 , 0 , 0 , 37 , 0 , 158 , 7
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 408 , 0 , 7 , 9 , 0 , 1 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 30 , 1 , 0 , 0 , 0 , 0 , 0 , 30 , 6
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 115 , 0 , 0 , 1 , 0 , 0 , 0 , 21 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 15 , 1 , 0 , 0 , 0 , 0 , 0 , 27 , 1
0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 405 , 0 , 595 , 3 , 38 , 585 , 0 , 0 , 0 , 18 , 0 , 0 , 0 , 1 , 42 , 0 , 0 , 15 , 4 , 0 , 282 , 1 , 0 , 0 , 27 , 7 , 0 , 706 , 36
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 0 , 2 , 0 , 284 , 0 , 10 , 117 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 150 , 1 , 0 , 0 , 0 , 27 , 0 , 172 , 43
16 , 33 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1316 , 1 , 1499 , 0 , 440 , 8 , 174 , 984 , 2 , 57 , 0 , 1188 , 2 , 0 , 4 , 0 , 11 , 0 , 16 , 10 , 36 , 1 , 487 , 2 , 34 , 0 , 150 , 129 , 15 , 4013 , 52
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 26 , 1 , 2088 , 0 , 820 , 0 , 113 , 568 , 0 , 4 , 0 , 6 , 0 , 0 , 0 , 0 , 414 , 0 , 3 , 7 , 0 , 0 , 3488 , 1 , 1 , 0 , 0 , 1 , 0 , 721 , 685
42 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 53 , 0 , 231 , 0 , 680 , 0 , 74 , 1833 , 0 , 9 , 0 , 54 , 0 , 0 , 2 , 0 , 124 , 0 , 3 , 0 , 9 , 0 , 4330 , 1 , 4 , 0 , 10 , 170 , 7 , 2210 , 517
325 , 10 , 3 , 0 , 0 , 1 , 0 , 0 , 2 , 884 , 1 , 666 , 0 , 360 , 23 , 626 , 3046 , 2 , 140 , 0 , 667 , 4 , 1 , 5 , 1 , 185 , 0 , 24 , 3 , 16 , 5 , 4823 , 2 , 104 , 8 , 40 , 103 , 5 , 5419 , 1003
3 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 368 , 1 , 967 , 0 , 342 , 0 , 4 , 1044 , 0 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 497 , 1 , 0 , 0 , 0 , 26 , 0 , 1460 , 103
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 49 , 0 , 744 , 0 , 6 , 15 , 0 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 38 , 1 , 1 , 0 , 0 , 3 , 0 , 33 , 14
66 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 350 , 1 , 829 , 0 , 1167 , 4 , 1447 , 926 , 0 , 1 , 0 , 301 , 0 , 0 , 0 , 0 , 46 , 0 , 0 , 6 , 8 , 0 , 6056 , 1 , 1 , 20 , 222 , 174 , 0 , 3438 , 1839
93 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 5588 , 0 , 159 , 0 , 412 , 0 , 13 , 700 , 0 , 17 , 0 , 225 , 0 , 0 , 0 , 0 , 1 , 0 , 8 , 0 , 1 , 0 , 5804 , 1 , 9 , 0 , 0 , 278 , 0 , 6805 , 4878
167 , 34 , 2 , 0 , 0 , 0 , 1 , 0 , 1 , 2039 , 1 , 3324 , 0 , 108 , 2 , 896 , 6239 , 3 , 170 , 0 , 1351 , 0 , 0 , 4 , 1 , 343 , 0 , 14 , 10 , 108 , 6 , 10035 , 2 , 143 , 1 , 12 , 199 , 39 , 10897 , 1043
12 , 12 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 172 , 1 , 267 , 0 , 65 , 0 , 279 , 659 , 0 , 32 , 0 , 88 , 0 , 0 , 0 , 0 , 164 , 0 , 5 , 7 , 18 , 2 , 1101 , 1 , 23 , 0 , 5 , 26 , 0 , 1254 , 123
15 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 213 , 1 , 121 , 0 , 10 , 4 , 15 , 420 , 0 , 4 , 0 , 43 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 3 , 1 , 239 , 1 , 3 , 0 , 1 , 149 , 0 , 849 , 15
7 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 726 , 0 , 2811 , 0 , 833 , 0 , 2015 , 668 , 0 , 8 , 0 , 366 , 0 , 0 , 1 , 0 , 3 , 0 , 5 , 0 , 0 , 0 , 1694 , 1 , 2 , 0 , 291 , 459 , 2 , 4527 , 338
3 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 455 , 0 , 1163 , 0 , 1 , 164 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 61 , 0 , 0 , 0 , 0 , 0 , 468 , 1 , 0 , 0 , 0 , 12 , 0 , 191 , 55
0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 31 , 0 , 471 , 3 , 49 , 238 , 2 , 28 , 1 , 52 , 0 , 0 , 2 , 1 , 15 , 0 , 19 , 1 , 10 , 0 , 574 , 1 , 4 , 0 , 5 , 144 , 3 , 514 , 21
2 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 266 , 1 , 43 , 0 , 331 , 15 , 63 , 1178 , 0 , 1 , 0 , 165 , 1 , 0 , 0 , 1 , 75 , 0 , 0 , 5 , 99 , 0 , 1917 , 1 , 1 , 11 , 4 , 215 , 12 , 2023 , 221
80 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 86 , 1 , 1609 , 0 , 248 , 14 , 78 , 1476 , 1 , 36 , 1 , 146 , 0 , 0 , 5 , 0 , 72 , 0 , 9 , 19 , 53 , 0 , 1276 , 1 , 19 , 8 , 51 , 67 , 4 , 1994 , 292
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 0 , 0 , 3 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 21 , 1 , 0 , 0 , 0 , 14 , 0 , 21 , 1
3 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 14 , 1 , 284 , 0 , 221 , 1 , 4 , 297 , 0 , 1 , 0 , 43 , 0 , 0 , 0 , 1 , 6 , 0 , 0 , 4 , 26 , 1 , 263 , 1 , 0 , 1 , 6 , 7 , 2 , 404 , 20
6 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 1 , 4 , 0 , 114 , 0 , 69 , 292 , 0 , 0 , 0 , 12 , 7 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 314 , 1 , 0 , 0 , 4 , 30 , 0 , 429 , 23
64 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 373 , 1 , 717 , 0 , 357 , 0 , 24 , 427 , 0 , 16 , 0 , 659 , 0 , 0 , 5 , 1 , 23 , 0 , 3 , 11 , 241 , 0 , 3406 , 2 , 8 , 0 , 164 , 105 , 342 , 2346 , 591
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 244 , 0 , 415 , 1 , 18 , 214 , 0 , 1 , 0 , 18 , 0 , 0 , 0 , 0 , 10 , 0 , 1 , 0 , 0 , 0 , 11 , 1 , 0 , 0 , 2 , 5 , 0 , 259 , 2
18 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 295 , 1 , 1227 , 0 , 97 , 21 , 227 , 1169 , 0 , 58 , 0 , 596 , 0 , 0 , 3 , 0 , 11 , 0 , 4 , 3 , 151 , 3 , 1358 , 1 , 48 , 8 , 110 , 24 , 90 , 2686 , 347
15 , 0 , 2 , 0 , 3 , 0 , 0 , 0 , 2 , 968 , 1 , 1692 , 0 , 219 , 4 , 785 , 2562 , 10 , 173 , 1 , 707 , 0 , 0 , 15 , 1 , 53 , 0 , 42 , 10 , 13 , 0 , 2821 , 1 , 102 , 2 , 161 , 35 , 13 , 5260 , 686
28 , 5 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 367 , 0 , 439 , 0 , 555 , 3 , 236 , 379 , 0 , 191 , 0 , 129 , 0 , 0 , 6 , 0 , 34 , 0 , 127 , 0 , 0 , 1 , 5617 , 1 , 51 , 3 , 56 , 19 , 0 , 1189 , 1428
287 , 5 , 12 , 0 , 2 , 0 , 0 , 0 , 0 , 494 , 1 , 605 , 0 , 712 , 6 , 164 , 1704 , 4 , 169 , 1 , 823 , 4 , 0 , 15 , 1 , 140 , 0 , 26 , 1 , 20 , 4 , 1587 , 1 , 117 , 2 , 20 , 107 , 3 , 3346 , 80
0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 22 , 1 , 9 , 0 , 105 , 0 , 8 , 173 , 0 , 4 , 0 , 26 , 0 , 0 , 0 , 0 , 9 , 0 , 2 , 2 , 9 , 0 , 447 , 1 , 2 , 0 , 3 , 25 , 0 , 268 , 42
10 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 360 , 0 , 1186 , 0 , 680 , 5 , 68 , 1717 , 0 , 5 , 0 , 1483 , 0 , 0 , 0 , 1 , 304 , 0 , 4 , 0 , 61 , 0 , 2951 , 1 , 1 , 0 , 13 , 172 , 9 , 3888 , 575
76 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 10 , 508 , 1 , 308 , 0 , 606 , 0 , 429 , 1581 , 0 , 73 , 2 , 568 , 5 , 0 , 3 , 1 , 31 , 0 , 16 , 26 , 9 , 0 , 3301 , 1 , 52 , 0 , 93 , 127 , 28 , 3384 , 410
9 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 83 , 1 , 67 , 0 , 448 , 3 , 117 , 508 , 2 , 49 , 0 , 92 , 0 , 0 , 0 , 0 , 53 , 0 , 11 , 2 , 7 , 0 , 1570 , 2 , 36 , 3 , 3 , 19 , 0 , 834 , 107
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 74 , 0 , 22 , 0 , 17 , 0 , 285 , 52 , 1 , 82 , 0 , 94 , 0 , 0 , 10 , 0 , 2 , 0 , 20 , 0 , 0 , 1 , 184 , 1 , 50 , 0 , 5 , 95 , 0 , 605 , 96
63 , 54 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1585 , 0 , 2540 , 0 , 166 , 5 , 64 , 727 , 1 , 15 , 0 , 281 , 0 , 0 , 1 , 0 , 17 , 0 , 1 , 0 , 3 , 0 , 399 , 2 , 12 , 5 , 10 , 390 , 0 , 3065 , 169
22 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 843 , 0 , 371 , 0 , 1 , 282 , 1 , 53 , 0 , 4 , 0 , 0 , 1 , 0 , 189 , 0 , 24 , 11 , 4 , 0 , 2253 , 2 , 27 , 3 , 0 , 23 , 0 , 333 , 146
27 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 34 , 0 , 675 , 0 , 363 , 1 , 4 , 124 , 0 , 7 , 0 , 10 , 0 , 1 , 0 , 0 , 138 , 0 , 6 , 0 , 3 , 0 , 1281 , 2 , 1 , 7 , 1 , 0 , 0 , 177 , 85
1 , 3 , 1 , 0 , 3 , 0 , 0 , 0 , 1 , 1301 , 1 , 13960 , 0 , 816 , 4 , 270 , 17594 , 0 , 139 , 0 , 1149 , 0 , 0 , 7 , 0 , 38 , 0 , 20 , 1 , 22 , 10 , 132 , 1 , 99 , 2 , 194 , 607 , 2 , 21145 , 10
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 106 , 0 , 193 , 0 , 2 , 288 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 46 , 0 , 0 , 0 , 0 , 0 , 57 , 1 , 0 , 0 , 0 , 1 , 0 , 299 , 14
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1062 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 78 , 5 , 4 , 66 , 0 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 77 , 1 , 2 , 3 , 0 , 1 , 0 , 83 , 8
1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 28 , 0 , 58 , 0 , 18 , 0 , 30 , 46 , 0 , 16 , 0 , 95 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 144 , 1 , 16 , 0 , 0 , 13 , 3 , 216 , 19
95 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 113 , 0 , 81 , 0 , 83 , 5 , 26 , 978 , 1 , 97 , 0 , 70 , 0 , 0 , 4 , 0 , 22 , 0 , 17 , 0 , 20 , 5 , 1125 , 2 , 70 , 1 , 18 , 135 , 0 , 1365 , 108
287 , 25 , 17 , 0 , 2 , 0 , 0 , 0 , 0 , 910 , 1 , 743 , 0 , 231 , 5 , 174 , 1791 , 8 , 117 , 0 , 762 , 0 , 0 , 7 , 1 , 59 , 0 , 15 , 18 , 3 , 1 , 3052 , 2 , 84 , 2 , 27 , 697 , 5 , 4392 , 636
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 139 , 0 , 8 , 0 , 172 , 0 , 57 , 609 , 0 , 0 , 0 , 40 , 1 , 0 , 0 , 0 , 24 , 0 , 0 , 0 , 23 , 0 , 1158 , 1 , 0 , 0 , 2 , 315 , 0 , 1186 , 40
7 , 22 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 348 , 1 , 466 , 0 , 337 , 1 , 308 , 1022 , 0 , 23 , 0 , 362 , 0 , 0 , 5 , 0 , 9 , 0 , 9 , 2 , 35 , 0 , 1090 , 1 , 9 , 0 , 187 , 79 , 0 , 2344 , 246
21 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 39 , 1 , 303 , 0 , 828 , 3 , 208 , 460 , 0 , 13 , 0 , 86 , 0 , 0 , 1 , 0 , 93 , 0 , 7 , 5 , 61 , 0 , 1618 , 1 , 5 , 4 , 32 , 59 , 15 , 969 , 169
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 0 , 222 , 0 , 23 , 10 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 64 , 1 , 0 , 0 , 0 , 0 , 0 , 39 , 7
6 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 173 , 0 , 3538 , 0 , 382 , 1 , 181 , 1608 , 2 , 30 , 0 , 91 , 0 , 0 , 0 , 0 , 195 , 0 , 3 , 0 , 3 , 0 , 1468 , 1 , 25 , 0 , 9 , 401 , 3 , 2470 , 285
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 71 , 0 , 167 , 0 , 179 , 2 , 32 , 705 , 0 , 9 , 0 , 79 , 0 , 0 , 2 , 0 , 52 , 0 , 2 , 0 , 29 , 0 , 910 , 2 , 5 , 2 , 25 , 40 , 85 , 1068 , 150
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 2 , 0 , 99 , 0 , 0 , 4 , 0 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 23 , 1 , 0 , 0 , 0 , 4 , 0 , 31 , 5
163 , 115 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 2080 , 1 , 121 , 0 , 260 , 2 , 43 , 2048 , 2 , 118 , 2 , 748 , 0 , 0 , 13 , 0 , 346 , 0 , 16 , 2 , 5 , 5 , 12497 , 1 , 75 , 2 , 50 , 358 , 0 , 5336 , 1333
32 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 3 , 141 , 1 , 311 , 0 , 446 , 3 , 703 , 1347 , 0 , 13 , 0 , 137 , 0 , 0 , 2 , 0 , 36 , 0 , 9 , 14 , 8 , 0 , 1618 , 1 , 1 , 2 , 54 , 35 , 17 , 2462 , 264
0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 0 , 88 , 0 , 508 , 0 , 43 , 387 , 1 , 16 , 0 , 55 , 0 , 0 , 1 , 1 , 14 , 0 , 7 , 0 , 2 , 1 , 209 , 3 , 6 , 0 , 0 , 12 , 0 , 514 , 18
3 , 0 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 38 , 0 , 498 , 0 , 388 , 0 , 49 , 312 , 17 , 184 , 2 , 231 , 0 , 0 , 15 , 1 , 5 , 0 , 27 , 0 , 0 , 9 , 738 , 1 , 112 , 0 , 2 , 15 , 0 , 647 , 118
619 , 17 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 745 , 1 , 294 , 0 , 153 , 0 , 68 , 1189 , 10 , 150 , 3 , 413 , 0 , 0 , 3 , 0 , 62 , 0 , 19 , 4 , 33 , 14 , 2196 , 2 , 99 , 0 , 8 , 166 , 5 , 2631 , 446
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 137 , 0 , 4 , 27 , 0 , 5 , 0 , 10 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 0 , 1 , 66 , 1 , 2 , 0 , 0 , 15 , 0 , 61 , 1
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 32 , 0 , 1 , 0 , 10 , 0 , 1 , 40 , 0 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 72 , 1 , 0 , 0 , 0 , 11 , 0 , 96 , 17
0 , 14 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 24 , 0 , 238 , 0 , 452 , 0 , 18 , 72 , 2 , 141 , 2 , 102 , 0 , 0 , 7 , 0 , 29 , 0 , 29 , 0 , 1 , 5 , 227 , 1 , 96 , 0 , 9 , 18 , 0 , 244 , 35
6 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 0 , 30 , 0 , 541 , 0 , 2 , 22 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 100 , 1 , 0 , 0 , 1 , 8 , 0 , 76 , 7
3 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 359 , 1 , 312 , 0 , 264 , 4 , 44 , 3011 , 0 , 7 , 0 , 193 , 0 , 0 , 1 , 1 , 69 , 0 , 0 , 31 , 44 , 1 , 3339 , 2 , 5 , 2 , 24 , 118 , 1 , 3829 , 274
0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 38 , 0 , 13 , 0 , 18 , 0 , 4 , 22 , 0 , 1 , 0 , 38 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 71 , 1 , 0 , 0 , 0 , 2 , 0 , 104 , 3
1 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 322 , 0 , 2463 , 0 , 97 , 0 , 86 , 635 , 4 , 195 , 0 , 171 , 0 , 0 , 4 , 0 , 1 , 0 , 8 , 0 , 0 , 2 , 128 , 2 , 175 , 0 , 0 , 15 , 0 , 1229 , 16
39 , 40 , 3 , 0 , 1 , 0 , 0 , 0 , 2 , 788 , 1 , 1588 , 0 , 609 , 1 , 271 , 2584 , 0 , 77 , 1 , 402 , 0 , 0 , 0 , 1 , 301 , 0 , 69 , 4 , 13 , 0 , 3476 , 1 , 6 , 1 , 21 , 99 , 0 , 4185 , 1744
1 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 267 , 0 , 15 , 0 , 130 , 0 , 16 , 203 , 0 , 23 , 1 , 463 , 0 , 0 , 4 , 0 , 5 , 0 , 2 , 0 , 28 , 1 , 1434 , 1 , 15 , 0 , 238 , 167 , 5 , 1387 , 164
115 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 148 , 1 , 1172 , 0 , 151 , 2 , 113 , 1529 , 0 , 196 , 0 , 251 , 0 , 0 , 4 , 0 , 33 , 0 , 6 , 2 , 0 , 3 , 1039 , 2 , 183 , 14 , 4 , 41 , 0 , 2090 , 130
12 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 95 , 1 , 304 , 0 , 507 , 0 , 173 , 287 , 0 , 3 , 0 , 60 , 0 , 0 , 1 , 1 , 9 , 0 , 1 , 1 , 0 , 0 , 374 , 1 , 1 , 0 , 14 , 70 , 0 , 700 , 130
3 , 8 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 102 , 1 , 80 , 0 , 26 , 0 , 15 , 650 , 0 , 49 , 1 , 201 , 0 , 0 , 6 , 0 , 22 , 0 , 5 , 8 , 11 , 1 , 622 , 1 , 36 , 0 , 94 , 34 , 0 , 1115 , 70
0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
593 , 43 , 633 , 0 , 0 , 1 , 1 , 5 , 3 , 7094 , 1 , 16411 , 0 , 660 , 154 , 1396 , 11355 , 1 , 66 , 0 , 3387 , 4 , 1 , 0 , 1 , 237 , 1 , 1 , 118 , 139 , 0 , 21551 , 2 , 64 , 2 , 400 , 1220 , 261 , 25532 , 8645
353 , 27 , 56 , 0 , 0 , 0 , 1 , 0 , 33 , 1530 , 1 , 15334 , 0 , 482 , 5 , 1621 , 10284 , 6 , 133 , 0 , 2333 , 15 , 0 , 15 , 1 , 482 , 1 , 65 , 148 , 186 , 0 , 3711 , 1 , 47 , 0 , 520 , 1647 , 109 , 18432 , 475
1839 , 6 , 22 , 0 , 0 , 0 , 0 , 2 , 6 , 1378 , 1 , 7035 , 2 , 1692 , 30 , 946 , 8714 , 5 , 176 , 0 , 901 , 0 , 1 , 29 , 1 , 603 , 1 , 65 , 145 , 401 , 0 , 21929 , 1 , 75 , 5 , 259 , 179 , 279 , 13238 , 4257
250 , 0 , 633 , 0 , 0 , 0 , 0 , 0 , 0 , 857 , 1 , 4074 , 0 , 1802 , 4 , 54 , 1070 , 1 , 90 , 0 , 350 , 1 , 0 , 5 , 1 , 5 , 1 , 7 , 15 , 32 , 3 , 5500 , 2 , 74 , 2 , 43 , 67 , 2 , 2495 , 2932
1 , 118 , 18 , 0 , 1 , 0 , 0 , 0 , 0 , 769 , 1 , 287 , 0 , 167 , 20 , 736 , 1446 , 1 , 49 , 0 , 1396 , 0 , 0 , 3 , 1 , 89 , 1 , 24 , 1 , 7 , 2 , 3767 , 1 , 18 , 13 , 15 , 80 , 8 , 4478 , 813
47 , 17 , 34 , 0 , 1 , 0 , 0 , 0 , 2 , 1001 , 1 , 2464 , 0 , 1001 , 1 , 987 , 1890 , 9 , 79 , 0 , 469 , 0 , 0 , 12 , 1 , 177 , 1 , 24 , 4 , 61 , 0 , 3965 , 1 , 33 , 0 , 51 , 176 , 30 , 4672 , 1309
857 , 5 , 24 , 0 , 1 , 0 , 0 , 0 , 1 , 163 , 1 , 3492 , 0 , 1271 , 11 , 331 , 3724 , 0 , 47 , 0 , 49 , 0 , 0 , 1 , 1 , 251 , 1 , 39 , 0 , 33 , 0 , 10578 , 1 , 6 , 0 , 24 , 58 , 75 , 4469 , 1350
137 , 2 , 75 , 0 , 0 , 4 , 0 , 0 , 0 , 192 , 0 , 6725 , 0 , 1137 , 5 , 64 , 388 , 1 , 30 , 0 , 265 , 0 , 1 , 1 , 1 , 340 , 1 , 2 , 0 , 17 , 0 , 10855 , 2 , 26 , 14 , 15 , 222 , 11 , 1179 , 2441
2213 , 0 , 2 , 0 , 0 , 0 , 6 , 0 , 0 , 1574 , 0 , 7785 , 0 , 677 , 10 , 352 , 10533 , 3 , 59 , 0 , 514 , 0 , 0 , 4 , 1 , 139 , 1 , 8 , 0 , 200 , 0 , 8359 , 1 , 44 , 2 , 69 , 1034 , 22 , 14314 , 1757
1384 , 0 , 36 , 0 , 2 , 0 , 0 , 0 , 1 , 507 , 1 , 12074 , 0 , 839 , 3 , 62 , 1114 , 2 , 111 , 0 , 147 , 0 , 0 , 3 , 1 , 760 , 1 , 16 , 47 , 141 , 3 , 8126 , 1 , 85 , 0 , 21 , 32 , 15 , 2090 , 1705
162 , 1 , 30 , 0 , 0 , 0 , 0 , 0 , 0 , 388 , 1 , 836 , 0 , 763 , 9 , 511 , 1954 , 0 , 24 , 0 , 597 , 1 , 0 , 1 , 1 , 354 , 1 , 2 , 3 , 109 , 0 , 5887 , 1 , 21 , 13 , 157 , 195 , 55 , 3979 , 1422
