@relation Data/10_clean

@attribute votes numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful numeric
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
2 , 0 , 0 , 0 , 1 , 914 , 0 , 871 , 0 , 342 , 3775 , 0 , 0 , 497 , 0 , 0 , 19 , 1 , 0 , 4 , 47 , 0 , 0 , 25 , 164 , 4 , 5773
29 , 0 , 0 , 0 , 0 , 1467 , 0 , 283 , 0 , 64 , 1196 , 0 , 0 , 167 , 0 , 0 , 76 , 1 , 0 , 2 , 2 , 0 , 0 , 2 , 114 , 1 , 3015
3 , 0 , 0 , 0 , 0 , 545 , 0 , 568 , 1 , 69 , 323 , 0 , 0 , 519 , 0 , 0 , 149 , 1 , 0 , 4 , 0 , 0 , 0 , 28 , 41 , 2 , 1532
1 , 0 , 0 , 0 , 6 , 1357 , 0 , 376 , 24 , 1242 , 5623 , 0 , 0 , 1352 , 0 , 0 , 92 , 1 , 0 , 315 , 76 , 0 , 0 , 338 , 338 , 6 , 10677
0 , 0 , 0 , 0 , 0 , 481 , 0 , 435 , 0 , 87 , 1682 , 0 , 0 , 295 , 0 , 0 , 149 , 1 , 0 , 2 , 2 , 0 , 0 , 25 , 103 , 20 , 2697
3 , 0 , 0 , 0 , 0 , 1427 , 0 , 605 , 170 , 557 , 3943 , 0 , 0 , 382 , 15 , 0 , 79 , 1 , 0 , 5 , 15 , 0 , 0 , 93 , 636 , 68 , 7311
0 , 0 , 0 , 0 , 595 , 269 , 0 , 347 , 0 , 3567 , 343 , 0 , 0 , 1378 , 1 , 0 , 623 , 1 , 0 , 2328 , 165 , 0 , 0 , 193 , 62 , 18 , 8919
0 , 0 , 0 , 0 , 0 , 645 , 0 , 664 , 28 , 163 , 455 , 0 , 0 , 548 , 2 , 0 , 69 , 1 , 0 , 8 , 23 , 0 , 0 , 30 , 120 , 25 , 2047
7 , 0 , 0 , 0 , 53 , 1687 , 0 , 796 , 727 , 8951 , 16376 , 0 , 0 , 3291 , 2 , 0 , 3616 , 1 , 0 , 80 , 3310 , 0 , 0 , 274 , 152 , 652 , 35555
0 , 0 , 0 , 0 , 1 , 4143 , 0 , 673 , 23 , 2020 , 9636 , 0 , 0 , 3359 , 3 , 0 , 174 , 1 , 0 , 44 , 214 , 0 , 0 , 389 , 167 , 121 , 20120
6 , 0 , 0 , 0 , 0 , 2072 , 0 , 321 , 10 , 2396 , 6876 , 0 , 0 , 714 , 2 , 0 , 106 , 1 , 0 , 50 , 170 , 0 , 0 , 922 , 342 , 172 , 13726
9 , 0 , 0 , 0 , 2 , 804 , 0 , 164 , 31 , 480 , 3266 , 0 , 0 , 420 , 0 , 0 , 46 , 1 , 0 , 38 , 77 , 0 , 0 , 17 , 146 , 21 , 5302
4 , 0 , 0 , 0 , 8 , 659 , 0 , 595 , 78 , 1587 , 3097 , 0 , 0 , 744 , 0 , 0 , 250 , 1 , 0 , 33 , 13 , 0 , 0 , 212 , 84 , 5 , 6520
1 , 0 , 0 , 0 , 0 , 242 , 0 , 567 , 58 , 152 , 1811 , 0 , 0 , 30 , 1 , 0 , 97 , 1 , 0 , 42 , 15 , 0 , 0 , 27 , 60 , 4 , 2442
8 , 0 , 0 , 0 , 0 , 199 , 0 , 153 , 0 , 34 , 335 , 0 , 0 , 217 , 0 , 0 , 30 , 1 , 0 , 2 , 1 , 0 , 0 , 29 , 35 , 2 , 854
11 , 0 , 0 , 0 , 0 , 3029 , 0 , 253 , 0 , 79 , 2814 , 0 , 0 , 384 , 0 , 0 , 67 , 1 , 0 , 3 , 9 , 0 , 0 , 21 , 41 , 0 , 6380
2 , 0 , 0 , 0 , 0 , 1489 , 0 , 1029 , 17 , 183 , 2416 , 0 , 0 , 739 , 0 , 0 , 57 , 1 , 0 , 1 , 2 , 0 , 0 , 33 , 38 , 0 , 4918
27 , 0 , 0 , 0 , 0 , 607 , 0 , 558 , 4 , 58 , 222 , 0 , 0 , 202 , 0 , 0 , 31 , 1 , 0 , 2 , 1 , 0 , 0 , 15 , 115 , 3 , 1229
1 , 0 , 0 , 0 , 0 , 421 , 0 , 736 , 3 , 61 , 675 , 0 , 0 , 350 , 0 , 0 , 109 , 1 , 0 , 1 , 10 , 0 , 0 , 46 , 114 , 0 , 1681
10 , 0 , 0 , 0 , 0 , 661 , 0 , 628 , 15 , 64 , 578 , 0 , 0 , 257 , 0 , 0 , 13 , 1 , 0 , 2 , 23 , 0 , 0 , 55 , 300 , 4 , 1959
204 , 0 , 0 , 0 , 1 , 818 , 0 , 1474 , 8 , 291 , 1658 , 0 , 0 , 2341 , 0 , 0 , 124 , 1 , 0 , 14 , 13 , 0 , 0 , 36 , 89 , 5 , 5274
8 , 0 , 0 , 3 , 0 , 846 , 0 , 184 , 9 , 27 , 1306 , 0 , 0 , 184 , 0 , 0 , 43 , 1 , 0 , 1 , 11 , 0 , 0 , 12 , 125 , 0 , 2524
19 , 0 , 0 , 0 , 0 , 1452 , 0 , 923 , 2 , 484 , 3415 , 0 , 0 , 717 , 0 , 0 , 32 , 1 , 0 , 9 , 50 , 0 , 0 , 217 , 185 , 25 , 6556
12 , 0 , 0 , 0 , 3 , 386 , 0 , 653 , 17 , 1462 , 1406 , 0 , 0 , 1059 , 0 , 0 , 61 , 1 , 0 , 31 , 9 , 0 , 0 , 231 , 107 , 15 , 4726
6 , 0 , 0 , 0 , 0 , 129 , 0 , 1073 , 0 , 57 , 355 , 0 , 0 , 1080 , 0 , 0 , 26 , 1 , 0 , 0 , 1 , 0 , 0 , 13 , 21 , 0 , 1656
1 , 0 , 0 , 0 , 89 , 531 , 0 , 1105 , 0 , 371 , 2781 , 0 , 0 , 972 , 0 , 0 , 275 , 1 , 0 , 1087 , 20 , 0 , 0 , 296 , 250 , 6 , 6403
0 , 0 , 0 , 0 , 0 , 31 , 0 , 118 , 0 , 0 , 8 , 0 , 0 , 25 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 5 , 11 , 0 , 80
0 , 0 , 0 , 0 , 33 , 1752 , 0 , 816 , 72 , 3259 , 15661 , 0 , 0 , 5726 , 2 , 0 , 225 , 1 , 0 , 55 , 496 , 0 , 0 , 248 , 320 , 122 , 27746
3 , 0 , 0 , 0 , 0 , 319 , 0 , 503 , 0 , 1059 , 7062 , 0 , 0 , 1056 , 0 , 0 , 73 , 1 , 0 , 7 , 15 , 0 , 0 , 118 , 80 , 0 , 9716
140 , 0 , 0 , 0 , 0 , 355 , 0 , 376 , 2 , 9 , 310 , 0 , 0 , 213 , 0 , 0 , 65 , 1 , 0 , 0 , 17 , 0 , 0 , 13 , 13 , 1 , 933
17 , 0 , 0 , 1 , 0 , 448 , 0 , 831 , 0 , 142 , 827 , 0 , 0 , 318 , 0 , 0 , 29 , 1 , 0 , 0 , 0 , 0 , 0 , 15 , 32 , 0 , 1783
54 , 0 , 0 , 0 , 0 , 1484 , 0 , 814 , 5 , 90 , 651 , 0 , 0 , 706 , 0 , 0 , 36 , 1 , 0 , 1 , 17 , 0 , 0 , 12 , 157 , 4 , 3127
2 , 0 , 0 , 0 , 5 , 671 , 0 , 425 , 26 , 178 , 1410 , 0 , 0 , 1386 , 0 , 0 , 57 , 1 , 0 , 2 , 330 , 0 , 0 , 201 , 398 , 35 , 4642
8 , 0 , 0 , 0 , 1 , 1138 , 0 , 934 , 1313 , 109 , 1748 , 0 , 0 , 895 , 0 , 0 , 133 , 1 , 0 , 0 , 17 , 0 , 0 , 229 , 184 , 10 , 5644
28 , 0 , 0 , 0 , 3 , 438 , 0 , 180 , 2 , 351 , 438 , 0 , 0 , 148 , 0 , 0 , 1 , 1 , 0 , 3 , 5 , 0 , 0 , 28 , 202 , 3 , 1621
0 , 0 , 0 , 1 , 0 , 13 , 0 , 1061 , 2144 , 0 , 72 , 0 , 0 , 9 , 0 , 0 , 27 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 7 , 0 , 2247
0 , 0 , 0 , 0 , 11 , 199 , 0 , 824 , 2 , 1028 , 7187 , 0 , 0 , 479 , 0 , 0 , 1080 , 1 , 0 , 9 , 322 , 0 , 0 , 188 , 261 , 34 , 9720
10 , 0 , 0 , 0 , 0 , 985 , 0 , 785 , 71 , 1243 , 8095 , 0 , 0 , 639 , 6 , 0 , 116 , 1 , 0 , 0 , 1103 , 0 , 0 , 159 , 2618 , 52 , 14971
42 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 0 , 0 , 0 , 0 , 833 , 0 , 760 , 39 , 578 , 2343 , 0 , 0 , 625 , 0 , 0 , 26 , 1 , 0 , 0 , 7 , 0 , 0 , 300 , 293 , 32 , 5050
1 , 0 , 0 , 0 , 0 , 262 , 0 , 241 , 0 , 21 , 498 , 0 , 0 , 74 , 0 , 0 , 43 , 1 , 0 , 4 , 1 , 0 , 0 , 1 , 15 , 0 , 876
4 , 0 , 0 , 0 , 0 , 346 , 0 , 671 , 6 , 606 , 4056 , 0 , 0 , 316 , 0 , 0 , 81 , 1 , 0 , 1 , 49 , 0 , 0 , 223 , 34 , 19 , 5656
19 , 0 , 0 , 0 , 0 , 275 , 0 , 407 , 5 , 156 , 514 , 0 , 0 , 429 , 0 , 0 , 73 , 1 , 0 , 7 , 17 , 0 , 0 , 21 , 61 , 14 , 1499
22 , 0 , 0 , 0 , 0 , 251 , 0 , 574 , 9 , 138 , 426 , 0 , 0 , 241 , 0 , 0 , 17 , 1 , 0 , 1 , 26 , 0 , 0 , 63 , 96 , 3 , 1254
0 , 0 , 0 , 0 , 0 , 924 , 0 , 259 , 5 , 627 , 1508 , 0 , 0 , 204 , 0 , 0 , 34 , 1 , 0 , 1 , 7 , 0 , 0 , 62 , 228 , 3 , 3569
0 , 0 , 0 , 0 , 2 , 174 , 0 , 567 , 1 , 1624 , 2437 , 0 , 0 , 91 , 1 , 0 , 134 , 1 , 0 , 0 , 61 , 0 , 0 , 29 , 48 , 46 , 4514
0 , 0 , 0 , 1 , 20 , 306 , 0 , 1038 , 36 , 274 , 24352 , 0 , 0 , 1497 , 0 , 0 , 885 , 1 , 0 , 1461 , 588 , 0 , 0 , 189 , 409 , 7 , 29140
0 , 0 , 0 , 1 , 29 , 1519 , 0 , 827 , 8 , 3170 , 3340 , 0 , 0 , 1152 , 1 , 0 , 41 , 1 , 0 , 5 , 15 , 0 , 0 , 32 , 178 , 6 , 9456
5 , 0 , 0 , 0 , 11 , 543 , 0 , 845 , 9 , 838 , 3275 , 0 , 0 , 578 , 13 , 0 , 241 , 1 , 0 , 38 , 53 , 0 , 0 , 227 , 165 , 62 , 5812
2 , 0 , 0 , 0 , 0 , 1198 , 0 , 882 , 8 , 581 , 1677 , 0 , 0 , 1495 , 3 , 0 , 215 , 1 , 0 , 1 , 73 , 0 , 0 , 70 , 466 , 33 , 5605
0 , 0 , 0 , 0 , 16 , 143 , 0 , 915 , 0 , 311 , 802 , 0 , 0 , 108 , 2 , 0 , 192 , 1 , 0 , 16 , 56 , 0 , 0 , 27 , 92 , 21 , 1594
6 , 0 , 0 , 0 , 6 , 547 , 0 , 1087 , 0 , 661 , 2068 , 0 , 0 , 166 , 2 , 0 , 247 , 1 , 0 , 3 , 0 , 0 , 0 , 27 , 227 , 0 , 3707
0 , 0 , 0 , 0 , 0 , 2025 , 0 , 538 , 9 , 85 , 1684 , 0 , 0 , 293 , 0 , 0 , 52 , 1 , 0 , 0 , 8 , 0 , 0 , 31 , 98 , 0 , 4233
43 , 0 , 0 , 0 , 5 , 1505 , 0 , 182 , 28 , 1095 , 2567 , 0 , 0 , 2783 , 2 , 0 , 28 , 1 , 0 , 20 , 64 , 0 , 0 , 437 , 198 , 27 , 8731
11 , 0 , 0 , 0 , 0 , 347 , 0 , 549 , 0 , 113 , 300 , 0 , 0 , 416 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 74 , 62 , 0 , 1312
0 , 0 , 0 , 0 , 0 , 1446 , 0 , 442 , 143 , 123 , 1057 , 0 , 0 , 455 , 4 , 0 , 61 , 1 , 0 , 5 , 144 , 0 , 0 , 61 , 265 , 40 , 3743
8 , 0 , 0 , 0 , 0 , 1217 , 0 , 863 , 14 , 538 , 1769 , 0 , 0 , 578 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 268 , 192 , 1 , 4577
0 , 0 , 0 , 0 , 0 , 840 , 0 , 168 , 28 , 44 , 634 , 0 , 0 , 401 , 7 , 0 , 34 , 1 , 0 , 3 , 97 , 0 , 0 , 66 , 31 , 4 , 2155
19 , 0 , 0 , 0 , 0 , 476 , 0 , 166 , 5 , 105 , 960 , 0 , 0 , 274 , 0 , 0 , 31 , 1 , 0 , 0 , 0 , 0 , 0 , 24 , 55 , 0 , 1899
9 , 0 , 0 , 0 , 0 , 390 , 0 , 865 , 0 , 70 , 298 , 0 , 0 , 139 , 0 , 0 , 161 , 1 , 0 , 0 , 3 , 0 , 0 , 68 , 27 , 1 , 996
0 , 0 , 0 , 0 , 0 , 381 , 0 , 977 , 0 , 2942 , 3479 , 0 , 0 , 956 , 0 , 0 , 31 , 1 , 0 , 56 , 147 , 0 , 0 , 284 , 214 , 19 , 8478
3 , 0 , 0 , 0 , 1 , 268 , 0 , 1258 , 0 , 511 , 2811 , 0 , 0 , 276 , 0 , 0 , 327 , 1 , 0 , 4 , 21 , 0 , 0 , 227 , 68 , 34 , 4221
9 , 0 , 0 , 0 , 0 , 0 , 0 , 532 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
4 , 0 , 0 , 0 , 2 , 559 , 0 , 1547 , 21 , 236 , 1596 , 0 , 0 , 437 , 0 , 0 , 87 , 1 , 0 , 1 , 12 , 0 , 0 , 29 , 57 , 0 , 2950
62 , 0 , 0 , 0 , 0 , 3639 , 0 , 311 , 0 , 189 , 4170 , 0 , 0 , 828 , 1 , 0 , 13 , 1 , 0 , 1 , 7 , 0 , 0 , 13 , 61 , 4 , 8913
10 , 0 , 0 , 0 , 1 , 252 , 0 , 1039 , 8 , 871 , 1866 , 0 , 0 , 526 , 0 , 0 , 868 , 1 , 0 , 7 , 21 , 0 , 0 , 309 , 177 , 4 , 4042
2 , 0 , 0 , 0 , 0 , 922 , 0 , 754 , 26 , 139 , 1375 , 0 , 0 , 673 , 0 , 0 , 5 , 1 , 0 , 0 , 42 , 0 , 0 , 325 , 542 , 8 , 4052
27 , 0 , 0 , 0 , 0 , 806 , 0 , 656 , 22 , 266 , 988 , 0 , 0 , 694 , 0 , 0 , 185 , 1 , 0 , 2 , 5 , 0 , 0 , 31 , 85 , 0 , 2899
9 , 0 , 0 , 0 , 0 , 305 , 0 , 771 , 15 , 56 , 314 , 0 , 0 , 144 , 0 , 0 , 32 , 1 , 0 , 0 , 0 , 0 , 0 , 23 , 50 , 6 , 913
3 , 0 , 0 , 0 , 0 , 0 , 0 , 93 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 0 , 0 , 0 , 0 , 264 , 0 , 342 , 3 , 63 , 338 , 0 , 0 , 274 , 0 , 0 , 37 , 1 , 0 , 3 , 2 , 0 , 0 , 40 , 42 , 5 , 1034
14 , 0 , 0 , 0 , 1 , 1048 , 0 , 693 , 89 , 2227 , 13735 , 0 , 0 , 2171 , 0 , 0 , 355 , 1 , 0 , 24 , 160 , 0 , 0 , 913 , 1073 , 46 , 21487
54 , 0 , 0 , 0 , 0 , 533 , 0 , 542 , 7 , 1160 , 1442 , 0 , 0 , 1002 , 0 , 0 , 2 , 1 , 0 , 1 , 2 , 0 , 0 , 128 , 87 , 0 , 4362
0 , 0 , 0 , 0 , 0 , 276 , 0 , 740 , 1 , 42 , 2127 , 0 , 0 , 82 , 0 , 0 , 137 , 1 , 0 , 4 , 16 , 0 , 0 , 2 , 9 , 0 , 2559
21 , 1 , 0 , 0 , 45 , 2384 , 0 , 1042 , 128 , 1331 , 12281 , 0 , 0 , 1365 , 0 , 0 , 436 , 1 , 0 , 587 , 89 , 0 , 0 , 434 , 493 , 31 , 19169
7 , 0 , 0 , 0 , 1 , 1247 , 0 , 767 , 9 , 679 , 2484 , 0 , 0 , 465 , 0 , 0 , 36 , 1 , 0 , 0 , 3 , 0 , 0 , 27 , 76 , 1 , 4992
0 , 0 , 0 , 0 , 0 , 397 , 0 , 1235 , 1 , 11 , 703 , 0 , 0 , 44 , 1 , 0 , 43 , 1 , 0 , 0 , 1 , 0 , 0 , 45 , 5 , 0 , 1208
0 , 0 , 0 , 0 , 0 , 761 , 0 , 409 , 1 , 113 , 941 , 0 , 0 , 500 , 0 , 0 , 57 , 1 , 0 , 0 , 11 , 0 , 0 , 43 , 30 , 0 , 2400
37 , 0 , 0 , 0 , 0 , 203 , 0 , 901 , 0 , 30 , 257 , 0 , 0 , 286 , 0 , 0 , 15 , 1 , 0 , 0 , 1 , 0 , 0 , 15 , 6 , 0 , 798
52 , 0 , 0 , 0 , 1 , 1338 , 0 , 1645 , 43 , 655 , 4274 , 0 , 0 , 684 , 0 , 0 , 130 , 1 , 0 , 3 , 34 , 0 , 0 , 153 , 187 , 9 , 7381
4 , 0 , 0 , 0 , 0 , 0 , 0 , 74 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
184 , 0 , 0 , 3 , 2 , 3741 , 0 , 612 , 1 , 1116 , 6108 , 0 , 0 , 1785 , 8 , 0 , 132 , 1 , 0 , 7 , 75 , 0 , 0 , 248 , 98 , 23 , 13215
1 , 0 , 0 , 0 , 2 , 1155 , 0 , 865 , 0 , 157 , 1056 , 0 , 0 , 378 , 0 , 0 , 40 , 1 , 0 , 3 , 42 , 0 , 0 , 38 , 259 , 8 , 3098
28 , 0 , 0 , 0 , 2 , 1369 , 0 , 784 , 1 , 26 , 1329 , 0 , 0 , 159 , 0 , 0 , 15 , 1 , 0 , 2 , 9 , 0 , 0 , 9 , 145 , 2 , 3053
0 , 0 , 0 , 0 , 3 , 213 , 0 , 963 , 1 , 541 , 7441 , 0 , 0 , 113 , 0 , 0 , 720 , 1 , 0 , 97 , 240 , 0 , 0 , 26 , 281 , 0 , 8956
0 , 0 , 0 , 0 , 39 , 372 , 0 , 500 , 8 , 1536 , 1328 , 0 , 0 , 271 , 0 , 0 , 62 , 1 , 0 , 6 , 4 , 0 , 0 , 89 , 145 , 7 , 3805
6 , 0 , 0 , 0 , 0 , 3355 , 0 , 583 , 1 , 153 , 2900 , 0 , 0 , 1007 , 0 , 0 , 5 , 1 , 0 , 0 , 1 , 0 , 0 , 82 , 63 , 4 , 7566
24 , 0 , 0 , 0 , 0 , 314 , 0 , 752 , 47 , 656 , 2561 , 0 , 0 , 892 , 0 , 0 , 58 , 1 , 0 , 0 , 109 , 0 , 0 , 187 , 263 , 43 , 5072
8 , 0 , 0 , 6 , 0 , 15648 , 0 , 309 , 50 , 517 , 22936 , 0 , 0 , 1478 , 2 , 0 , 45 , 1 , 0 , 20 , 91 , 0 , 0 , 45 , 524 , 290 , 41607
1 , 0 , 0 , 0 , 0 , 1235 , 0 , 300 , 3 , 32 , 550 , 0 , 0 , 1047 , 0 , 0 , 16 , 1 , 0 , 1 , 8 , 0 , 0 , 25 , 90 , 4 , 2995
17 , 0 , 0 , 0 , 0 , 474 , 0 , 900 , 0 , 28 , 194 , 0 , 0 , 475 , 0 , 0 , 4 , 1 , 0 , 0 , 1 , 0 , 0 , 7 , 7 , 0 , 1186
48 , 0 , 0 , 0 , 1 , 177 , 0 , 764 , 23 , 44 , 260 , 0 , 0 , 975 , 2 , 0 , 22 , 1 , 0 , 1 , 1 , 0 , 0 , 83 , 72 , 3 , 1642
73 , 0 , 0 , 0 , 0 , 0 , 0 , 89 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 220 , 0 , 445 , 1 , 449 , 430 , 0 , 0 , 87 , 0 , 0 , 124 , 1 , 0 , 2 , 37 , 0 , 0 , 7 , 86 , 47 , 1366
73 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
1 , 0 , 0 , 0 , 0 , 517 , 0 , 1171 , 29 , 2078 , 10681 , 0 , 0 , 1393 , 1 , 0 , 77 , 1 , 0 , 1 , 25 , 0 , 0 , 722 , 193 , 10 , 15650
16 , 0 , 0 , 0 , 0 , 1011 , 0 , 1032 , 2 , 39 , 900 , 0 , 0 , 1083 , 0 , 0 , 37 , 1 , 0 , 1 , 58 , 0 , 0 , 72 , 111 , 1 , 3278
13 , 0 , 0 , 0 , 0 , 1463 , 0 , 804 , 44 , 1773 , 1177 , 0 , 0 , 819 , 0 , 0 , 45 , 1 , 0 , 0 , 24 , 0 , 0 , 13 , 58 , 7 , 5378
0 , 0 , 0 , 1 , 0 , 392 , 0 , 280 , 0 , 501 , 703 , 0 , 0 , 701 , 0 , 0 , 1 , 1 , 0 , 0 , 8 , 0 , 0 , 117 , 272 , 1 , 2696
12 , 0 , 0 , 0 , 0 , 0 , 0 , 235 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 216 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
8 , 0 , 0 , 0 , 0 , 722 , 0 , 536 , 1 , 234 , 765 , 0 , 0 , 1044 , 0 , 0 , 5 , 1 , 0 , 0 , 4 , 0 , 0 , 12 , 71 , 0 , 2853
1 , 0 , 0 , 0 , 20 , 1180 , 0 , 1444 , 15 , 2001 , 17248 , 0 , 0 , 565 , 0 , 0 , 1521 , 1 , 0 , 112 , 345 , 0 , 0 , 318 , 906 , 85 , 22795
0 , 0 , 0 , 0 , 0 , 601 , 0 , 620 , 13 , 139 , 1115 , 0 , 0 , 125 , 0 , 0 , 80 , 1 , 0 , 0 , 18 , 0 , 0 , 7 , 18 , 2 , 2038
0 , 0 , 0 , 0 , 0 , 2558 , 0 , 959 , 0 , 72 , 2853 , 0 , 0 , 441 , 0 , 0 , 1 , 0 , 0 , 2 , 19 , 0 , 0 , 17 , 229 , 0 , 6191
0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 251 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 16 , 0 , 19
0 , 0 , 0 , 1 , 0 , 174 , 0 , 1099 , 0 , 328 , 161 , 0 , 0 , 150 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 113 , 15 , 1 , 943
0 , 0 , 0 , 0 , 0 , 260 , 0 , 440 , 0 , 37 , 247 , 0 , 0 , 51 , 0 , 0 , 27 , 0 , 0 , 0 , 28 , 0 , 0 , 2 , 418 , 3 , 1046
5 , 0 , 0 , 1 , 1 , 9470 , 0 , 890 , 6 , 155 , 10710 , 0 , 0 , 1350 , 0 , 0 , 4 , 0 , 0 , 6 , 88 , 0 , 0 , 48 , 642 , 10 , 22487
0 , 0 , 0 , 0 , 0 , 53 , 0 , 162 , 0 , 3 , 69 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 0 , 150
0 , 0 , 0 , 0 , 2 , 2037 , 0 , 954 , 44 , 1195 , 3455 , 0 , 0 , 725 , 1 , 0 , 45 , 0 , 0 , 10 , 22 , 0 , 0 , 131 , 270 , 35 , 7927
0 , 0 , 0 , 0 , 0 , 7443 , 0 , 62 , 1 , 315 , 7287 , 0 , 0 , 480 , 1 , 0 , 8 , 0 , 0 , 11 , 20 , 0 , 0 , 12 , 48 , 4 , 15622
0 , 0 , 0 , 0 , 0 , 302 , 0 , 1793 , 111 , 509 , 2365 , 0 , 0 , 44 , 3 , 0 , 24 , 0 , 0 , 0 , 2 , 0 , 0 , 11 , 142 , 1 , 3490
0 , 0 , 0 , 0 , 0 , 8 , 0 , 1213 , 2 , 12 , 34 , 0 , 0 , 7 , 0 , 0 , 42 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 68
0 , 0 , 0 , 0 , 0 , 0 , 0 , 469 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
7 , 0 , 0 , 0 , 0 , 320 , 0 , 666 , 39 , 300 , 1197 , 0 , 0 , 340 , 1 , 0 , 84 , 0 , 0 , 0 , 2 , 0 , 0 , 90 , 24 , 1 , 2314
0 , 0 , 0 , 0 , 0 , 9 , 0 , 9 , 0 , 0 , 25 , 0 , 0 , 8 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 31 , 0 , 73
0 , 0 , 0 , 0 , 0 , 4 , 0 , 63 , 0 , 2 , 3 , 0 , 0 , 8 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 90 , 0 , 108
0 , 0 , 0 , 0 , 0 , 752 , 0 , 521 , 26 , 25 , 436 , 0 , 0 , 131 , 0 , 0 , 24 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 148 , 0 , 1521
3 , 0 , 0 , 0 , 0 , 475 , 0 , 638 , 19 , 38 , 358 , 0 , 0 , 231 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 44 , 0 , 1170
81 , 0 , 0 , 0 , 0 , 0 , 0 , 443 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
22 , 0 , 0 , 0 , 0 , 4728 , 0 , 180 , 0 , 1139 , 3055 , 0 , 0 , 1027 , 0 , 0 , 192 , 0 , 0 , 10 , 58 , 0 , 0 , 78 , 577 , 3 , 10675
0 , 0 , 0 , 0 , 0 , 1 , 0 , 330 , 0 , 0 , 12 , 0 , 0 , 12 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 27
0 , 0 , 0 , 0 , 1 , 102 , 0 , 1113 , 1 , 120 , 1349 , 0 , 0 , 35 , 0 , 0 , 133 , 0 , 0 , 15 , 4 , 0 , 0 , 21 , 30 , 0 , 1678
0 , 0 , 0 , 0 , 0 , 140 , 0 , 60 , 33 , 3 , 231 , 0 , 0 , 14 , 0 , 0 , 17 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 155 , 0 , 579
